TransactionID,CreditScore,PreviousFraudCount,UserID,MerchantID,MerchantCategory,MerchantRisk,DeviceType,City,Country,LocationRisk,Amount,TransactionType,Timestamp,HourOfDay,DayOfWeek,PreviousBalance,CurrentBalance,RiskScore,IsNewDevice,IsNewLocation,FraudLabel
TXNA143EF096840,626,0,USR047689,MER002584,Travel,Low,Tablet,Mumbai,India,Low,50567,Credit Card,2026-01-09 11:06:11.150578,11,Friday,3064289,3013722,0,False,False,0
TXN1D4B8E18B6C3,722,0,USR009498,MER000607,Healthcare,Low,Tablet,Lagos,Nigeria,High,50301,Net Banking,2026-04-07 10:36:54.526668,10,Tuesday,3282766,3232465,45,True,False,0
TXN4F12E549AF7D,647,0,USR019943,MER004191,Grocery,Low,Android,Ahmedabad,India,Low,4456,Debit Card,2025-12-01 03:04:56.040112,3,Monday,1362811,1358355,20,False,True,0
TXN8BDB2AE4389E,623,0,USR045200,MER003530,E-Commerce,Low,Android,Pyongyang,North Korea,High,15660,Net Banking,2025-10-27 17:05:08.544208,17,Monday,809311,793651,20,False,False,0
TXNEB2D9AEEA75D,766,0,USR015821,MER003581,Grocery,Low,Laptop,Bengaluru,India,Low,13927,Debit Card,2025-11-24 18:15:27.444966,18,Monday,1629555,1615628,0,False,False,0
TXN21A74528A429,806,0,USR020756,MER004883,Travel,Low,Tablet,Sydney,Australia,Medium,39171,Wallet,2026-03-15 01:17:32.567251,1,Sunday,4812548,4773377,10,False,False,0
TXN4EC2BC750ADD,861,0,USR032273,MER004131,E-Commerce,Low,Laptop,New York,USA,Medium,122918,Net Banking,2026-07-03 10:46:38.935635,10,Friday,9464181,9341263,10,False,False,0
TXN10A4CB1B0BB0,772,0,USR024907,MER001944,Fuel,Low,Android,Pyongyang,North Korea,High,18521,Net Banking,2025-09-10 18:46:08.122136,18,Wednesday,1197206,1178685,20,False,False,0
TXN83830A963CF8,834,0,USR003798,MER002371,Luxury,Low,iPhone,Sydney,Australia,Medium,47923,Net Banking,2025-09-19 15:01:57.370147,15,Friday,7665821,7617898,10,False,False,0
TXNFF991A4B94C4,755,0,USR005747,MER002282,Entertainment,Low,Tablet,Bengaluru,India,Low,22977,UPI,2026-04-22 08:15:39.747202,8,Wednesday,1220759,1197782,0,False,False,0
TXNCEA61FE3F72F,740,0,USR016750,MER004719,Travel,Low,Tablet,Bengaluru,India,Low,42674,Net Banking,2026-02-08 23:54:01.481575,23,Sunday,2801020,2758346,0,False,False,0
TXN49FC82D0C28E,783,0,USR013113,MER001206,Fuel,Low,Tablet,Pyongyang,North Korea,High,19441,Wallet,2025-09-26 02:24:04.324791,2,Friday,3153333,3133892,20,False,False,0
TXN44F22322BFF0,709,0,USR029356,MER000599,Healthcare,Low,Tablet,Ahmedabad,India,Low,1103,UPI,2025-08-22 07:51:35.035197,7,Friday,53236,52133,0,False,False,0
TXNB57D387CE97B,767,0,USR037014,MER004015,Travel,High,Laptop,San Francisco,USA,Medium,96632,Net Banking,2026-07-01 19:36:30.588863,19,Wednesday,5254457,5157825,30,False,False,0
TXN5F151CF22A1C,678,0,USR022601,MER003532,Grocery,Low,iPhone,Singapore,Singapore,Low,7227,Net Banking,2026-01-28 04:52:45.236495,4,Wednesday,542844,535617,0,False,False,0
TXN94B0E98B2D25,686,1,USR001649,MER001418,Restaurant,Low,Android,Moscow,Russia,High,36665,Credit Card,2026-04-08 22:20:57.690039,22,Wednesday,4740846,4704181,35,False,False,0
TXNE915797B7C18,745,0,USR015186,MER003625,Luxury,Low,Android,Berlin,Germany,Medium,6424,Wallet,2026-05-18 23:46:08.728571,23,Monday,4352457,4346033,10,False,False,0
TXN85F71597A052,816,0,USR040967,MER001742,Restaurant,Medium,iPhone,Dubai,UAE,Medium,2170,Net Banking,2026-01-31 00:01:29.200161,0,Saturday,390722,388552,20,False,False,0
TXNFCA2D837B8F6,728,0,USR007331,MER000621,Entertainment,Low,iPhone,Bengaluru,India,Low,31026,Wallet,2026-04-28 09:19:34.133481,9,Tuesday,3138487,3107461,0,False,False,0
TXN76EAE47616EC,779,0,USR046452,MER003999,Fuel,Low,Laptop,Mumbai,India,Low,13644,Credit Card,2025-08-29 18:30:43.497129,18,Friday,416925,403281,0,False,False,0
TXNF84643238473,737,0,USR047319,MER001939,Healthcare,Low,iPhone,Dubai,UAE,Medium,39030,Credit Card,2026-04-10 13:19:36.964479,13,Friday,1762794,1723764,10,False,False,0
TXN012DCA5F8996,765,0,USR022566,MER003679,Luxury,Low,iPhone,Dubai,UAE,Medium,84648,Debit Card,2026-05-10 21:29:12.955317,21,Sunday,9715001,9630353,10,False,False,0
TXN235813F296BB,732,0,USR037337,MER000146,Fuel,Medium,Android,Bengaluru,India,Low,27666,Wallet,2026-06-09 04:22:51.155919,4,Tuesday,1113079,1085413,10,False,False,0
TXNAD43A4C2727B,793,0,USR017962,MER004268,Healthcare,Low,Laptop,Kolkata,India,Low,46598,Net Banking,2025-12-11 18:46:07.830247,18,Thursday,3962817,3916219,0,False,False,0
TXN70FE52F6E4A2,673,0,USR039557,MER001400,Restaurant,Medium,Android,Lagos,Nigeria,High,14,Wallet,2026-04-26 00:06:30.566618,0,Sunday,265,251,50,False,True,0
TXN0A04BA5B2A66,884,0,USR009886,MER003076,Grocery,Medium,Android,Lagos,Nigeria,High,42278,Wallet,2026-05-08 21:52:00.302960,21,Friday,1448051,1405773,30,False,False,0
TXNBFE834DD476D,729,0,USR041339,MER001684,Restaurant,Low,Tablet,San Francisco,USA,Medium,24068,UPI,2026-06-30 09:31:24.720959,9,Tuesday,2816666,2792598,10,False,False,0
TXN5E5B308BF114,668,0,USR039365,MER002615,Restaurant,Low,Tablet,Chennai,India,Low,19105,Net Banking,2026-01-07 15:40:13.929440,15,Wednesday,1231461,1212356,0,False,False,0
TXNBF434D760D6A,651,0,USR007264,MER002567,Entertainment,Medium,iPhone,Mumbai,India,Low,48711,UPI,2025-08-04 05:29:13.779425,5,Monday,4235104,4186393,10,False,False,0
TXNE90CED475B62,696,0,USR013360,MER003240,Grocery,Low,Android,Bengaluru,India,Low,7791,Wallet,2026-05-10 18:10:15.107700,18,Sunday,423690,415899,0,False,False,0
TXN0DF138A0A6C2,657,0,USR006743,MER004754,Entertainment,Medium,Tablet,New York,USA,Medium,9442,Wallet,2025-12-24 10:52:30.486056,10,Wednesday,528399,518957,20,False,False,0
TXND6B9AF96C986,659,0,USR016968,MER002813,Grocery,Medium,Laptop,London,UK,Medium,20,Net Banking,2026-02-09 10:07:24.849067,10,Monday,2005,1985,20,False,False,0
TXN8054C7136FBB,621,0,USR008751,MER002230,Restaurant,Low,iPhone,Lagos,Nigeria,High,1095,Wallet,2025-08-13 17:55:16.584414,17,Wednesday,126484,125389,20,False,False,0
TXNFF8A4CE1BE87,555,0,USR029341,MER004773,Entertainment,Low,iPhone,Hyderabad,India,Low,7675,Wallet,2026-06-13 04:05:34.995629,4,Saturday,2270252,2262577,25,True,False,0
TXN8876A36021FE,692,0,USR009710,MER001376,Travel,Low,iPhone,Ahmedabad,India,Low,21993,Debit Card,2026-02-15 13:54:12.559972,13,Sunday,885674,863681,0,False,False,0
TXNE8A6649EC374,790,0,USR024063,MER004373,E-Commerce,Low,iPhone,Sydney,Australia,Medium,62344,UPI,2026-04-15 12:30:28.473403,12,Wednesday,2929292,2866948,10,False,False,0
TXN966CEA4AFF8D,478,0,USR007909,MER003294,Fuel,Medium,Android,Singapore,Singapore,Low,4312,Credit Card,2026-05-14 03:48:59.077267,3,Thursday,141721,137409,25,False,False,0
TXN3558419622A3,659,0,USR006203,MER002837,Travel,Low,Laptop,Delhi,India,Low,9040,UPI,2025-11-19 09:23:17.678586,9,Wednesday,499710,490670,0,False,False,0
TXN5F4C52551E53,771,0,USR035641,MER000458,Entertainment,Low,Android,Mumbai,India,Low,5122,Net Banking,2025-11-05 02:42:53.625896,2,Wednesday,293665,288543,20,False,True,0
TXNF9D6DDCBDA4F,722,0,USR044823,MER003933,E-Commerce,Low,Tablet,Kolkata,India,Low,36245,UPI,2025-09-08 19:45:35.220192,19,Monday,5496228,5459983,0,False,False,0
TXN84EB34F81C6F,685,0,USR035230,MER001752,E-Commerce,Low,Tablet,Mumbai,India,Low,80435,Debit Card,2026-05-17 15:13:14.320194,15,Sunday,7322979,7242544,25,True,False,0
TXN5BE13673F32D,643,0,USR047231,MER004937,Travel,Low,iPhone,San Francisco,USA,Medium,43504,Debit Card,2025-11-12 21:30:18.021106,21,Wednesday,1645501,1601997,10,False,False,0
TXNE20220379C77,598,0,USR027650,MER000935,Fuel,Low,iPhone,Delhi,India,Low,14935,Net Banking,2026-01-04 01:24:02.116375,1,Sunday,1129178,1114243,0,False,False,0
TXNAED4FB83D64F,776,0,USR043419,MER003711,Entertainment,Low,Android,Kolkata,India,Low,34189,Debit Card,2025-12-27 02:37:56.073801,2,Saturday,4324791,4290602,0,False,False,0
TXNC7592FE43443,872,0,USR043898,MER000903,Grocery,Low,Tablet,Sydney,Australia,Medium,17941,UPI,2026-06-04 01:46:52.411988,1,Thursday,989422,971481,35,True,False,0
TXNC81D5E2CC499,771,0,USR017682,MER001509,E-Commerce,Low,Tablet,Chennai,India,Low,10661,UPI,2026-03-22 13:45:35.428956,13,Sunday,1538936,1528275,0,False,False,0
TXN4132F6FDE8E3,784,0,USR001337,MER002707,E-Commerce,Low,Android,Pyongyang,North Korea,High,43072,UPI,2026-05-14 20:37:44.255344,20,Thursday,963803,920731,20,False,False,0
TXN80C25FB683E5,664,0,USR012202,MER000431,Travel,Low,Tablet,Singapore,Singapore,Low,74197,UPI,2026-06-19 06:32:08.954784,6,Friday,6757940,6683743,0,False,False,0
TXN5D1CA2012A42,690,0,USR049128,MER003696,Luxury,Low,Laptop,Pyongyang,North Korea,High,27185,Credit Card,2025-10-22 06:47:11.865995,6,Wednesday,826504,799319,45,True,False,0
TXNCA821B439B90,769,0,USR012272,MER004963,Travel,Medium,Android,New York,USA,Medium,25071,Credit Card,2026-04-18 03:46:02.862630,3,Saturday,1385567,1360496,20,False,False,0
TXN8BD7369666E4,737,2,USR013238,MER001613,Luxury,Low,Laptop,New York,USA,Medium,22790,UPI,2025-07-17 07:12:47.043304,7,Thursday,1774014,1751224,40,False,False,0
TXN4EFC5D5C0139,737,0,USR011342,MER001632,Healthcare,Medium,iPhone,Delhi,India,Low,5759,Debit Card,2026-06-22 21:43:34.585235,21,Monday,946653,940894,10,False,False,0
TXNB2953B42A805,785,0,USR016132,MER001787,Restaurant,Low,Tablet,Dubai,UAE,Medium,14865,Net Banking,2025-07-06 15:02:47.153075,15,Sunday,2224641,2209776,35,True,False,0
TXN6A2AE81A47BC,900,0,USR027693,MER002092,Healthcare,Low,Tablet,Moscow,Russia,High,30949,Debit Card,2026-01-05 21:12:18.424713,21,Monday,1785477,1754528,20,False,False,0
TXNBC433BC2302F,727,0,USR000784,MER004207,Fuel,Medium,Laptop,Chennai,India,Low,42288,Net Banking,2026-01-17 08:28:00.763932,8,Saturday,3119862,3077574,10,False,False,0
TXN6032B6794722,656,1,USR041957,MER004575,Restaurant,Low,Android,Moscow,Russia,High,19752,Credit Card,2025-10-30 03:00:48.120817,3,Thursday,2627514,2607762,35,False,False,0
TXN91938614597D,753,0,USR022253,MER001623,Grocery,Low,Laptop,London,UK,Medium,15752,Credit Card,2025-08-07 16:58:52.145668,16,Thursday,684487,668735,10,False,False,0
TXN216923696EC4,652,0,USR044446,MER004198,Fuel,Low,Tablet,London,UK,Medium,55328,UPI,2026-04-27 19:48:22.206488,19,Monday,7292572,7237244,10,False,False,0
TXN4C04737CF662,572,0,USR033256,MER001632,Healthcare,Medium,Android,Ahmedabad,India,Low,19431,Debit Card,2025-10-19 05:52:28.761672,5,Sunday,1242450,1223019,10,False,False,0
TXNAF602A74B87F,577,0,USR031511,MER002673,Luxury,Low,Laptop,Delhi,India,Low,20314,Debit Card,2025-09-16 11:36:02.147990,11,Tuesday,1530893,1510579,45,True,True,0
TXN1FEA7254C9F5,643,0,USR047288,MER000799,E-Commerce,High,iPhone,Chennai,India,Low,37918,Net Banking,2026-01-23 15:46:14.137944,15,Friday,856985,819067,20,False,False,0
TXND6F83B218017,733,0,USR036463,MER002899,Luxury,Low,Android,Lagos,Nigeria,High,62468,Debit Card,2025-12-28 04:18:55.392680,4,Sunday,3338362,3275894,20,False,False,0
TXN8C448D4484AC,761,0,USR023016,MER000106,Grocery,Low,iPhone,San Francisco,USA,Medium,1009,Net Banking,2026-04-02 04:07:53.331078,4,Thursday,36029,35020,10,False,False,0
TXNB75E981A0C5B,592,0,USR000245,MER003609,Grocery,Low,Tablet,San Francisco,USA,Medium,14914,Wallet,2026-05-06 09:42:35.739737,9,Wednesday,975215,960301,10,False,False,0
TXN06A683111995,728,0,USR039903,MER003689,Entertainment,Low,Laptop,Hyderabad,India,Low,11831,Wallet,2025-12-13 19:08:56.033907,19,Saturday,1170672,1158841,0,False,False,0
TXND17FCA6C9B94,627,0,USR019820,MER000116,Fuel,Low,Tablet,Delhi,India,Low,453,UPI,2025-09-01 22:29:42.871914,22,Monday,104380,103927,0,False,False,0
TXN6773CBDD76DF,743,0,USR000242,MER004658,Grocery,Low,Android,San Francisco,USA,Medium,59070,Wallet,2026-01-15 11:56:17.885689,11,Thursday,2626525,2567455,10,False,False,0
TXN3A3FBAB18331,597,0,USR027058,MER003425,Fuel,Low,Tablet,Lagos,Nigeria,High,6799,Net Banking,2026-06-11 18:25:14.261760,18,Thursday,737267,730468,20,False,False,0
TXN64C1102875DF,642,0,USR017998,MER004968,Entertainment,Medium,Android,Pyongyang,North Korea,High,14572,UPI,2026-02-10 04:28:42.866377,4,Tuesday,863487,848915,55,True,False,0
TXN21F55F23BEF2,787,0,USR013821,MER001821,Travel,Medium,Tablet,Kolkata,India,Low,52060,Credit Card,2025-10-19 10:19:00.562564,10,Sunday,2731719,2679659,10,False,False,0
TXN74B90B20CF4D,677,0,USR011385,MER000880,Travel,Low,Tablet,Ahmedabad,India,Low,12377,Debit Card,2025-09-10 12:12:19.792633,12,Wednesday,2023217,2010840,0,False,False,0
TXNC40CAEC06720,651,0,USR006118,MER001887,E-Commerce,Low,Laptop,Mumbai,India,Low,1212,Debit Card,2026-03-05 15:21:50.066726,15,Thursday,1120658,1119446,0,False,False,0
TXN3183B71219B9,620,1,USR040718,MER003076,Grocery,Medium,Android,Delhi,India,Low,3563,Debit Card,2026-01-09 09:17:00.165007,9,Friday,835259,831696,50,True,False,0
TXN6AAE556410EA,646,0,USR044730,MER004763,Travel,Medium,Android,Berlin,Germany,Medium,50405,Debit Card,2026-04-10 05:36:32.957842,5,Friday,2640755,2590350,20,False,False,0
TXN805FF73EE266,647,0,USR001568,MER002913,Travel,Low,Tablet,Hyderabad,India,Low,6030,Credit Card,2026-02-27 17:03:34.713793,17,Friday,572992,566962,25,True,False,0
TXN695A05C8B394,676,0,USR023410,MER004867,Restaurant,Low,iPhone,Ahmedabad,India,Low,2121,Net Banking,2025-07-31 11:55:19.084198,11,Thursday,1491758,1489637,0,False,False,0
TXN92B63D49295D,744,0,USR046290,MER001826,Travel,Low,iPhone,Chennai,India,Low,8321,Credit Card,2026-05-21 20:24:14.253534,20,Thursday,3400296,3391975,0,False,False,0
TXN455B0C53F6F8,726,0,USR015140,MER002012,Fuel,Medium,Laptop,Delhi,India,Low,2744,Net Banking,2025-07-13 07:25:32.019721,7,Sunday,189755,187011,10,False,False,0
TXN9F08BC77F9F6,591,0,USR008657,MER003389,Fuel,Low,iPhone,San Francisco,USA,Medium,9659,Net Banking,2026-04-13 13:00:26.111573,13,Monday,897853,888194,35,True,False,0
TXN9B8E5FA147B0,785,0,USR025032,MER001528,Travel,Low,Tablet,Berlin,Germany,Medium,6415,Net Banking,2025-10-21 03:41:59.278575,3,Tuesday,7132140,7125725,10,False,False,0
TXN1FB13E61D268,563,0,USR025281,MER002120,Entertainment,Low,iPhone,Bengaluru,India,Low,64,Debit Card,2026-01-07 04:30:49.658145,4,Wednesday,13215,13151,0,False,False,0
TXNB6E04808B336,786,0,USR000515,MER004088,Luxury,Low,Android,Singapore,Singapore,Low,168162,Credit Card,2025-10-03 22:11:57.696880,22,Friday,16725339,16557177,0,False,False,0
TXN70B62D8EAA95,598,0,USR016267,MER002436,Fuel,Low,Android,Delhi,India,Low,9302,Net Banking,2026-01-26 01:32:19.794153,1,Monday,1571805,1562503,0,False,False,0
TXND80A9704CC24,623,0,USR045801,MER002529,Restaurant,Medium,Laptop,Kolkata,India,Low,6942,Debit Card,2026-05-30 15:41:22.779916,15,Saturday,135777,128835,10,False,False,0
TXN89DD4DA6D9D2,663,0,USR047226,MER000847,E-Commerce,Medium,Laptop,Pyongyang,North Korea,High,6591,Debit Card,2025-12-17 12:00:43.856260,12,Wednesday,948134,941543,30,False,False,0
TXNF81C73DCA138,737,0,USR035107,MER000098,Healthcare,Low,Android,Pyongyang,North Korea,High,10262,UPI,2026-03-30 16:39:40.712785,16,Monday,3457901,3447639,20,False,False,0
TXNB46E7F2BBB8D,705,0,USR011997,MER004466,Healthcare,Low,Android,Berlin,Germany,Medium,1683,UPI,2025-07-06 05:46:42.552055,5,Sunday,1757427,1755744,35,True,False,0
TXN8FD18F8EDD9C,687,0,USR018799,MER000743,Luxury,Low,Laptop,Dubai,UAE,Medium,3781,Credit Card,2026-06-23 13:23:26.627784,13,Tuesday,1941748,1937967,10,False,False,0
TXN1F47CA81966F,753,0,USR046472,MER003014,Entertainment,Low,Android,Singapore,Singapore,Low,28724,Net Banking,2025-09-04 15:47:22.221630,15,Thursday,1528888,1500164,0,False,False,0
TXN1F59A39AF7A1,695,0,USR002069,MER001110,Entertainment,Medium,Laptop,Chennai,India,Low,83140,UPI,2025-11-03 05:40:31.197759,5,Monday,1298446,1215306,35,True,False,0
TXN70B5B765676D,671,0,USR047597,MER001349,Fuel,Low,Android,San Francisco,USA,Medium,7812,UPI,2025-11-28 04:53:44.015042,4,Friday,2000810,1992998,10,False,False,0
TXNE39131E601AE,834,0,USR008861,MER000567,Fuel,Low,Tablet,Sydney,Australia,Medium,7188,Debit Card,2025-08-09 04:56:48.023429,4,Saturday,1415248,1408060,10,False,False,0
TXN63E5677F2113,736,0,USR022447,MER001672,Luxury,Low,Laptop,Dubai,UAE,Medium,23829,Net Banking,2025-09-09 23:03:28.560642,23,Tuesday,1417672,1393843,10,False,False,0
TXN9F398059D59A,725,1,USR012035,MER002733,E-Commerce,Low,Laptop,Singapore,Singapore,Low,1485,Net Banking,2026-06-07 15:42:25.012136,15,Sunday,199182,197697,15,False,False,0
TXN6E60F4C56647,747,0,USR008409,MER002769,E-Commerce,Low,Tablet,Singapore,Singapore,Low,9897,Credit Card,2025-08-09 01:01:25.618172,1,Saturday,575725,565828,0,False,False,0
TXND3B7CB4018A9,657,0,USR045132,MER003731,Restaurant,Low,Laptop,Kolkata,India,Low,25275,Wallet,2026-03-14 01:04:13.693019,1,Saturday,4062929,4037654,25,True,False,0
TXN143AC36FCD87,666,0,USR017395,MER003096,Luxury,Low,Tablet,Chennai,India,Low,21420,UPI,2025-12-12 06:44:34.803907,6,Friday,10489278,10467858,0,False,False,0
TXN3D953486BA42,661,0,USR027459,MER002382,Restaurant,Low,Tablet,Moscow,Russia,High,711,Credit Card,2025-08-09 12:52:41.861774,12,Saturday,184485,183774,20,False,False,0
TXN5F4266BD3500,586,0,USR000311,MER001286,Fuel,Medium,Laptop,Dubai,UAE,Medium,13275,UPI,2025-07-05 07:21:03.228423,7,Saturday,2531484,2518209,20,False,False,0
TXN4E14767D0233,859,0,USR001532,MER000533,Grocery,Low,iPhone,Chennai,India,Low,12996,UPI,2026-05-09 01:24:03.676353,1,Saturday,4043034,4030038,0,False,False,0
TXN21EBAE70326D,670,0,USR009491,MER001188,Fuel,Low,Tablet,Singapore,Singapore,Low,22736,Wallet,2026-06-12 07:02:07.207586,7,Friday,726048,703312,0,False,False,0
TXN736B83E59F4E,691,0,USR001051,MER004444,Luxury,Low,iPhone,Chennai,India,Low,15105,Wallet,2026-05-12 08:55:32.585809,8,Tuesday,3169322,3154217,0,False,False,0
TXN88237F9B2724,662,0,USR020371,MER002695,Grocery,Low,iPhone,New York,USA,Medium,3238,Debit Card,2026-06-03 03:51:34.359929,3,Wednesday,569868,566630,10,False,False,0
TXND55B17A6E4E5,753,0,USR009468,MER000485,Fuel,Low,Android,Sydney,Australia,Medium,536,UPI,2026-06-17 15:43:36.394660,15,Wednesday,89018,88482,10,False,False,0
TXNFB00003FF8C2,656,0,USR031065,MER002563,Grocery,Low,Laptop,Hyderabad,India,Low,4001,Wallet,2026-02-17 13:46:53.192735,13,Tuesday,480665,476664,0,False,False,0
TXN6F41CD766913,818,0,USR009407,MER004756,Entertainment,Low,iPhone,Sydney,Australia,Medium,22152,Net Banking,2026-05-29 11:51:55.037148,11,Friday,2879211,2857059,10,False,False,0
TXN264B00349E5B,670,0,USR046410,MER004791,Entertainment,Medium,Laptop,London,UK,Medium,30499,Net Banking,2026-05-17 17:12:19.422645,17,Sunday,848716,818217,20,False,False,0
TXNA43255F642CA,631,0,USR036505,MER004337,Luxury,Medium,iPhone,Singapore,Singapore,Low,10402,UPI,2026-06-13 05:46:03.031187,5,Saturday,2334449,2324047,10,False,False,0
TXN0AEEF12564CB,777,0,USR005280,MER001073,Entertainment,Low,iPhone,London,UK,Medium,65233,Net Banking,2025-10-10 22:01:32.415330,22,Friday,3357338,3292105,10,False,False,0
TXND16CF6A7AE9A,785,0,USR001186,MER001631,Entertainment,Low,Laptop,Ahmedabad,India,Low,5905,Credit Card,2026-03-20 01:36:15.717768,1,Friday,281031,275126,0,False,False,0
TXN35EBB95E221D,777,0,USR029151,MER003374,Restaurant,Low,Tablet,Lagos,Nigeria,High,68553,Wallet,2026-05-02 21:37:57.383008,21,Saturday,4586840,4518287,20,False,False,0
TXN0BA04306B937,766,0,USR007174,MER003416,Travel,High,iPhone,Bengaluru,India,Low,19842,Debit Card,2025-12-20 05:43:58.624407,5,Saturday,1755926,1736084,20,False,False,0
TXN18AAF1145AA3,759,0,USR026145,MER000389,Fuel,Low,Laptop,Moscow,Russia,High,39380,Debit Card,2026-03-29 01:07:50.443895,1,Sunday,1536819,1497439,20,False,False,0
TXN59E0A89E8C27,740,0,USR044065,MER000237,Luxury,Low,Laptop,Moscow,Russia,High,32083,Credit Card,2026-05-12 09:07:36.872032,9,Tuesday,2259990,2227907,20,False,False,0
TXNC4D029FC5E2B,713,0,USR046530,MER001488,Restaurant,Low,Tablet,New York,USA,Medium,9152,Debit Card,2025-08-26 14:39:32.245992,14,Tuesday,606663,597511,10,False,False,0
TXN1D493E7249AB,791,0,USR018331,MER004915,Luxury,Low,Laptop,Chennai,India,Low,42190,Credit Card,2025-07-13 18:55:44.976371,18,Sunday,4293715,4251525,0,False,False,0
TXNF0F942133A00,752,0,USR043278,MER000688,Entertainment,Medium,Tablet,New York,USA,Medium,58,Debit Card,2025-08-28 13:54:33.547668,13,Thursday,3131,3073,45,True,False,0
TXNBC48097DA5A9,684,0,USR022457,MER002801,Fuel,Low,Tablet,Chennai,India,Low,2086,Debit Card,2026-06-19 00:24:35.379212,0,Friday,149783,147697,0,False,False,0
TXN062CA870B49D,711,0,USR022631,MER000464,Travel,Low,Android,Pyongyang,North Korea,High,10222,Wallet,2025-11-07 13:47:30.874749,13,Friday,639334,629112,20,False,False,0
TXNF6B2988C0509,647,0,USR038538,MER000293,Restaurant,Low,Tablet,Singapore,Singapore,Low,1077,UPI,2025-11-18 04:05:33.884629,4,Tuesday,226875,225798,25,True,False,0
TXN7FCAB989AE5B,744,0,USR023582,MER001122,Grocery,Medium,Tablet,Ahmedabad,India,Low,9121,Debit Card,2026-01-15 15:15:28.707230,15,Thursday,1249186,1240065,10,False,False,0
TXN15AE49076A7B,702,0,USR023106,MER003626,Grocery,Low,iPhone,Mumbai,India,Low,9759,UPI,2025-10-27 05:30:05.526866,5,Monday,460860,451101,25,True,False,0
TXN2E2DB8A03284,723,0,USR018025,MER003245,E-Commerce,Medium,Laptop,London,UK,Medium,7416,UPI,2025-07-06 09:10:54.896513,9,Sunday,1653692,1646276,20,False,False,0
TXN28BD4043AADE,736,1,USR032289,MER001922,Healthcare,Medium,Android,Hyderabad,India,Low,5245,UPI,2025-09-22 17:21:45.640922,17,Monday,866350,861105,25,False,False,0
TXN7904BEAE508C,694,0,USR030115,MER003745,Restaurant,Low,Laptop,Hyderabad,India,Low,67006,UPI,2025-11-16 22:54:17.870481,22,Sunday,2991177,2924171,20,False,True,0
TXNEC58B4477C02,692,0,USR030012,MER000296,Luxury,Low,Tablet,Singapore,Singapore,Low,3956,Net Banking,2025-09-07 03:06:40.574367,3,Sunday,708008,704052,0,False,False,0
TXN7C88EDF04642,632,0,USR000874,MER000197,Entertainment,Low,Tablet,Chennai,India,Low,2801,Net Banking,2025-07-31 22:43:03.167364,22,Thursday,384366,381565,0,False,False,0
TXN1F2C7170854C,771,0,USR011143,MER004613,E-Commerce,Low,Tablet,London,UK,Medium,468,Wallet,2026-06-26 11:28:46.846566,11,Friday,220019,219551,10,False,False,0
TXN27AB21C8B2C3,792,0,USR017765,MER000745,E-Commerce,Low,Laptop,Singapore,Singapore,Low,13449,Wallet,2026-06-07 08:51:43.868027,8,Sunday,2656342,2642893,0,False,False,0
